"Feature ID","Taxon","Confidence"
"045fec041d90e18d2d6eac1b21a3bcb4","D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_4__Eumetazoa;D_5__Cnidaria;D_6__Hydrozoa;D_7__Hydroidolina;D_8__Siphonophorae;D_9__uncultured eukaryote;D_10__;D_11__;D_12__;D_13__;D_14__","0.9942639037158234"
"0462a7385777392835b085f780825f52","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9935452506185476"
"046f2de1142af67c87148fc385658db2","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae","0.7457537624753875"
"04749fad0e801ba78f954de91a05cd3c","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Prymnesiales;Ambiguous_taxa;Ambiguous_taxa;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.7278848548550918"
"048666816c79c4fb81123562cb8f6888","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia;D_7__Strombidium;Ambiguous_taxa;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8366498270762228"
"04898e94baa659c5b9beb6dc71f441f0","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia;D_7__Spirotontonia;D_8__uncultured eukaryote;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8738680229014042"
"0496c8e217d8cdccf06a493ddb96752b","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9810576625200268"
"049941133063423e1f23bb33454bf1a6","D_0__Eukaryota","0.9999272910226569"
"04c807415ee50aeee8835c70eb356959","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.7744703702538068"
"04d4738a2d1a9e44dc82cb8440815071","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae","0.8157999832284232"
"04e0a244175b2ac639b953271eb4b342","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9938105745990005"
"04ec90eda6597337fdf751a2604cfa8a","D_0__Eukaryota","0.9999970497648151"
"050180914f18c2c5b494c7a370e0e3e2","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9964087595735206"
"0508ae078272c4f5da94e8a286c971f9","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9993938540504459"
"050cc8e7d2d56cf7c11080fe0f43e5f1","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Choreotrichia","0.8548078350484283"
"052409f47f5f62701b85a53aef43fb15","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group I;D_6__uncultured dinoflagellate;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9480955379354502"
"053aef41cfb7e19ad55cb4e36c1f461d","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9975776810107896"
"054a6fffcbe98dfcbc0cf3d40705f562","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia;D_7__uncultured;D_8__uncultured eukaryote;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.81433390030067"
"054dc852f12fef7da2b802cbe19ab902","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9993662303541875"
"0550b7baa8c963a9a76aaa9c474035f3","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9967773601621361"
"055102d0f44f064befd073edb351a2ce","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia","0.9970624412504009"
"05528219c6e7487a221273756e4445f6","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.998174297347786"
"057b5bcc8487bfd593fe673a57454ebf","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__uncultured dinoflagellate;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8838127864857127"
"05a69bc444a37ebd56f9f4ff5726a254","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata","0.7127145399974326"
"05aa88b480c2a502d8609848ab4600d6","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9819106698990568"
"05aff30b3f9b587359f76737e9ca1df4","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae;D_5__Peridiniphycidae;D_6__Gonyaulacales;D_7__Alexandrium;Ambiguous_taxa;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9607899692328702"
"05b6395fd00987630f0bcc6419f188e6","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Chaunocanthida;D_6__uncultured Rhizaria;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9717494495534225"
"05b9583a14214bff8c8f4bc527e43b78","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9387136464619994"
"05d9d75e54201a959cc7626af5b48a99","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9909941181635412"
"05e04f7ab012dfe6b67bc15482e858f6","D_0__Eukaryota","0.9999039426343462"
"05e560df9244fd8312f51c2a28915845","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales","0.9135346250195333"
"05ece12707766af437ec3fde44dc72c1","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Prymnesiales;Ambiguous_taxa;Ambiguous_taxa;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9050811389126039"
"05f85f4a7586ccd0d2efb27e017b4442","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Phaeocystis;Ambiguous_taxa;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9638709623375046"
"05fe595b50eb12fecb310c4a5cf0eb67","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales","0.9897072625843003"
"062480939f9b6dba7a96bf0702f0da31","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.8969788002440676"
"062b2ef515d0fbf2cc4b1e14838a9d6e","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae;D_5__Gymnodiniphycidae;D_6__Incertae Sedis;D_7__Cochlodinium;D_8__uncultured eukaryote;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9995256831130792"
"064480e1260188bb95bfc305f04918ca","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Prymnesiales;Ambiguous_taxa;Ambiguous_taxa;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8670925237536843"
"064b73f1822b7c8dbc5994672571b679","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia","0.7587449895222454"
